accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,lambda
0.7175421209117938,0.7471452298975234,0.7465346534653465,0.4603174603174603,0.5694864048338368,0.020816652031755478,0.19,0.5626362735381566,0.48067574137092856,0.9658119658119658,0.6418891503692282,0.020816652031755478,0.010823607,0.06799535378654376,0.012589852433624468,0.0
0.7154608523290387,0.7478170962574632,0.7442138866719872,0.4554334554334554,0.565065899106196,0.019541450461071447,0.2,0.5618434093161546,0.480261564543473,0.9684981684981685,0.6421112280417712,0.019541450461071447,0.0078016818,0.061068541254434915,0.009688854061501533,0.05
0.7172447968285431,0.7512046567092439,0.7403250773993808,0.46715506715506716,0.5728402455457404,0.01748804048744343,0.26,0.5631318136769078,0.48094484354072814,0.9645909645909646,0.6418589535261618,0.01748804048744343,0.011350125,0.04625080405939883,0.011538959208226474,0.1
0.7172447968285431,0.7506275783340004,0.7399536321483772,0.46764346764346765,0.5730959150082299,0.019448092193923627,0.3,0.5624380574826561,0.4805352798053528,0.9645909645909646,0.6414941128704832,0.019448092193923627,0.010969013,0.051917332015057785,0.01151207234305445,0.15
0.7185332011892963,0.7536412415311498,0.7465618860510805,0.463980463980464,0.572289156626506,0.021093895411449015,0.27,0.5626362735381566,0.4806616395037704,0.9650793650793651,0.6417147032556629,0.021093895411449015,0.014663845,0.0717746358126658,0.014736115848272762,0.2
0.7186323092170466,0.751643096964198,0.7449297971918877,0.46642246642246643,0.5736597086649647,0.02078192779001517,0.32,0.5631318136769078,0.4809818933041682,0.9665445665445666,0.6423239208049335,0.02078192779001517,0.014398754,0.06623420202755995,0.014649213844746217,0.25
0.7183349851337958,0.7497428565318474,0.7455899647197177,0.4644688644688645,0.5723743605176046,0.020264446139889286,0.34,0.5631318136769078,0.4809494826536823,0.9648351648351648,0.6419171405361495,0.020264446139889286,0.010371774,0.048500130515066506,0.0105593468704291,0.3
0.7182358771060456,0.7427427414583379,0.7466509062253743,0.4627594627594628,0.571385496758631,0.01935017219173396,0.24,0.5625371655104063,0.48064555272418397,0.9672771672771673,0.6421854734111544,0.01935017219173396,0.009457588,0.039810241391509085,0.009510504157289624,0.35
0.7141724479682854,0.7470400954804624,0.7503100454733361,0.4432234432234432,0.5572612833896223,0.02898931496149601,0.09,0.5591674925668979,0.47867069486404834,0.9672771672771673,0.6404203718674212,0.02898931496149601,0.013043374,0.06144609997516897,0.01304236778013482,0.4
0.7151635282457879,0.743823067859765,0.7402597402597403,0.4593406593406593,0.5669077757685352,0.02072101289708672,0.35000000000000003,0.5590683845391476,0.4786025145067698,0.9667887667887668,0.6402522843050052,0.02072101289708672,0.009465486,0.04221323007145649,0.009542156388550582,0.45
0.7144697720515362,0.7411813670529267,0.7361867704280156,0.46202686202686205,0.567741935483871,0.017174932432249074,0.09,0.5591674925668979,0.47867069486404834,0.9672771672771673,0.6404203718674212,0.017174932432249074,0.008044064,0.034144676774653715,0.008092221567179144,0.5
