accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,lambda
0.7486950848194868,0.7120332268362576,0.0,0.0,0.0,0.0,0.27,0.599608525445846,0.37681940700808625,0.9073993942016443,0.5325038090401218,0.32031276650509677,0.09092052,0.6552065514556137,0.09192797221938465,0.0
0.7486950848194868,0.7133821164730456,0.0,0.0,0.0,0.0,0.22,0.5986298390604611,0.37638839125761375,0.9091302466464734,0.5323704548333967,0.3208419002608067,0.083909124,0.6459743735192297,0.08505981296105491,0.05
0.7486950848194868,0.71026626782899,0.0,0.0,0.0,0.0,0.2,0.5989560678555894,0.3766792047286405,0.9099956728688879,0.5328097289080315,0.3210302951364661,0.07782824,0.6464571423461097,0.07905038341169489,0.1
0.7486950848194868,0.7160869662222951,0.0,0.0,0.0,0.0,0.22,0.5987385819921706,0.3765000895575855,0.9095629597576806,0.5325563719280466,0.3210302951364661,0.07042989,0.6567443876143076,0.07173339422349827,0.15
0.7486950848194868,0.7137719982138406,0.0,0.0,0.0,0.0,0.19,0.597868638538495,0.37609433625156335,0.9108610990913024,0.5323722812341932,0.3174294720911986,0.06278449,0.648223054756605,0.06427734561300244,0.2
0.7486950848194868,0.7124038768832212,0.0,0.0,0.0,0.0,0.21,0.5971074380165289,0.3755357142857143,0.9099956728688879,0.5316647705726204,0.31041951584842814,0.057489872,0.6248683376874018,0.05906633677096504,0.25
0.7486950848194868,0.7121183867877006,0.0,0.0,0.0,0.0,0.23,0.5928664636798608,0.37280312444523345,0.9086975335352662,0.5287009063444109,0.283662404135694,0.04679671,0.551507648358598,0.049684305912488305,0.3
0.7486950848194868,0.7079432237661,0.0,0.0,0.0,0.0,0.21,0.5913440626359286,0.37119458785828735,0.9022068368671571,0.5259838546922301,0.2646066113421468,0.03915435,0.5421503634292858,0.042128907834513105,0.35
0.7486950848194868,0.7123566146813871,0.0,0.0,0.0,0.0,0.22,0.5887342322749022,0.3697077059344553,0.9030722630895716,0.5246354952237305,0.24270028003386457,0.02862221,0.4582644727169843,0.03210489107993915,0.4
0.7486950848194868,0.7059788570780332,0.0,0.0,0.0,0.0,0.23,0.6009134406263593,0.36915077989601386,0.8295110341843358,0.5109275053304904,0.14150432145282682,0.018951818,0.25544859880495396,0.02088379329868447,0.45
0.7486950848194868,0.7005627470149236,0.0,0.0,0.0,0.0,0.2,0.6080904741191823,0.3690500303828236,0.7884032886196451,0.5027593818984547,0.09282963676227513,0.027647734,0.3034589351120213,0.029374127746644513,0.5
