accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,lambda
0.7486950848194868,0.7128747077143918,0.0,0.0,0.0,0.0,0.25,0.5987385819921706,0.3765000895575855,0.9095629597576806,0.5325563719280466,0.32156898464251604,0.08764322,0.6444482792578112,0.08846113154295802,0.0
0.7486950848194868,0.7089212748099064,0.0,0.0,0.0,0.0,0.26,0.5999347542409743,0.37702265372168287,0.9073993942016443,0.5327067191667725,0.3174825865105838,0.08023809,0.6669304077434457,0.08241849252263238,0.05
0.7486950848194868,0.7093329021914389,0.0,0.0,0.0,0.0,0.24,0.5993910395824271,0.37690514613591536,0.9095629597576806,0.5329614604462475,0.32040144231910683,0.07477896,0.658934536465458,0.07622913353047223,0.1
0.7486950848194868,0.7114563702943234,0.0,0.0,0.0,0.0,0.19,0.5988473249238799,0.3765675385166607,0.9095629597576806,0.5326238439123274,0.32137439425528114,0.07102212,0.6594910295534274,0.07266561423242765,0.15
0.7486950848194868,0.7105229103837634,0.0,0.0,0.0,0.0,0.21,0.6000434971726838,0.37722292078318664,0.9086975335352662,0.5331302361005331,0.3184555384467581,0.06505144,0.6446615140327132,0.06674726125906097,0.2
0.7486950848194868,0.712314663192392,0.0,0.0,0.0,0.0,0.22,0.5998260113092649,0.37677767776777676,0.9056685417568152,0.5321637426900585,0.31303290822264535,0.059128284,0.6353203731392832,0.061810888339179665,0.25
0.7486950848194868,0.7121197380341626,0.0,0.0,0.0,0.0,0.23,0.5971074380165289,0.3743691420331651,0.898745131977499,0.5285659753149256,0.28741148883326006,0.045820966,0.5429547264711216,0.04704908803593204,0.3
0.7486950848194868,0.7120489390044206,0.0,0.0,0.0,0.0,0.19,0.5775337103088299,0.3647766323024055,0.9186499350930333,0.5221989915139589,0.2313938230766165,0.039276198,0.464868774195677,0.04091018179322799,0.35
0.7486950848194868,0.7079157274718149,0.0,0.0,0.0,0.0,0.21,0.5846020008699434,0.36788653475748556,0.9091302466464734,0.5238095238095238,0.23532491342598372,0.031814054,0.41660714845329916,0.03326418112509186,0.4
0.7486950848194868,0.6950812114835838,0.0,0.0,0.0,0.0,0.19,0.5834058286211397,0.3607548552583364,0.8520121159671138,0.5068863431587077,0.15742347938068546,0.02956146,0.33229344608515304,0.03275875176714486,0.45
0.7486950848194868,0.702487927555592,0.0,0.0,0.0,0.0,0.24,0.6122227055241409,0.37170312819464324,0.7866724361748161,0.5048597611774507,0.11237026488130825,0.016001612,0.23086880207632127,0.016909135950444194,0.5
