accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,sensitive_attribute
0.7151961322931546,0.6554856855370247,0.0,0.0,0.0,0.0,0.23,0.5289528623228217,0.36726703210649964,0.9047067901234568,0.5224462515316921,0.05878784796200742,0.009706646,0.1356228257957309,0.011522290573684093,case:german speaking
0.7151961322931546,0.6502709211746699,0.0,0.0,0.0,0.0,0.22,0.5279639600043952,0.3668333854329478,0.9054783950617284,0.5221357063403782,0.12151957099852895,0.022843957,0.24658690630672844,0.02284765842067278,case:gender
0.7151961322931546,0.6463257367766189,0.0,0.0,0.0,0.0,0.22,0.5281837160751566,0.3670727897532021,0.9066358024691358,0.5225706026239716,0.1148797507693542,0.022002488,0.24542175618387724,0.022993627154719278,case:citizen
0.7151961322931546,0.6237365843400117,0.0,0.0,0.0,0.0,0.29,0.493352378859466,0.3434641029616995,0.8545524691358025,0.48999004534896584,0.44911060165618427,0.041399807,0.8446332526863362,0.044031758767367576,case:protected
