accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,lambda
0.7140733399405352,0.7480790157854378,0.7402700555996823,0.4551892551892552,0.5637380916376834,0.06504434149409705,0.3,0.5657086223984142,0.4820602575321915,0.9416361416361416,0.6376715726806681,0.312084254824593,0.111994624,0.5977649537566551,0.1123472387414989,0.0
0.7166501486620416,0.7477050981638138,0.7378752886836027,0.46813186813186813,0.5728372926938593,0.0677206445201757,0.28,0.566402378592666,0.48274587133349767,0.9565323565323566,0.6416577934310754,0.2765788154347435,0.10429171,0.5616948955187683,0.10438207217322354,0.05
0.718434093161546,0.7514835215752647,0.7470449172576832,0.463003663003663,0.5716870194482134,0.07076402152738734,0.3,0.5693756194251735,0.4844178509099975,0.9489621489621489,0.6414128909796154,0.26483086294629676,0.10258865,0.5491707969761159,0.10262592747906407,0.1
0.7168483647175421,0.7491595662237864,0.7452456418383518,0.4593406593406593,0.5683638011784258,0.0668444222420303,0.31,0.5810703666997027,0.4911811865312667,0.8976800976800977,0.6349425684428707,0.20878483954424598,0.09065089,0.5179738404013876,0.09096808631903408,0.15
0.7152626362735381,0.7499845516359277,0.7388584831899921,0.46153846153846156,0.5681647377123102,0.06806602776605991,0.29,0.5651139742319128,0.48182607616920975,0.9484737484737484,0.6390259953932215,0.24033539049100694,0.08115074,0.47460911952360685,0.08194456873117728,0.2
0.7173439048562934,0.7491839658812135,0.7483020375549341,0.45738705738705737,0.5677478023643528,0.07148711555726689,0.25,0.5635282457879088,0.48118835991720443,0.9650793650793651,0.6421839454013649,0.25998294190524496,0.061768085,0.3342232894043018,0.0627198027276617,0.25
0.7181367690782954,0.7466973800918755,0.7531363820315662,0.45445665445665445,0.5668595796527566,0.06763876199461161,0.24,0.5628344895936571,0.4808066083576288,0.9665445665445666,0.6421675995781617,0.2651220193540591,0.057171404,0.2913508434428751,0.05827431390903201,0.3
0.7178394449950446,0.7501186275498202,0.7551103843008994,0.45103785103785105,0.5647454517657851,0.06869639390275101,0.26,0.5641228939544103,0.48143609851733854,0.9594627594627595,0.6411553524804178,0.25420286151687743,0.053814173,0.2737305090921429,0.05427762578781255,0.35
0.7153617443012884,0.7480003380920812,0.7614365113296281,0.43492063492063493,0.5536213863848306,0.05918237858016537,0.27,0.5967294350842418,0.5017940932928512,0.8879120879120879,0.6412132968873997,0.10679742175578244,0.04075849,0.2171012906698868,0.042093629235449626,0.4
0.7149653121902874,0.7410842368640533,0.7297399170750094,0.47277167277167276,0.5737996443390634,0.04704332545000245,0.29,0.40842418235877104,0.40685884691848906,0.9995115995115995,0.5783115506888026,0.00016184625531778796,0.021099448,0.09420743655587835,0.021139449377433735,0.45
0.710406342913776,0.734764542287478,0.7267104754541941,0.4590964590964591,0.5627057767135588,0.03608099470708517,0.0,0.40584737363726464,0.40584737363726464,1.0,0.5773704617553754,0.016062527894973755,0.016062528,0.07500081297459087,0.0160681645038576,0.5
