accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,lambda
0.7125867195242814,0.7476711463867427,0.7318587504850601,0.46056166056166054,0.565347721822542,0.06263442140328498,0.25,0.5611496531219029,0.4798010433094747,0.9658119658119658,0.6411087696547252,0.23158229659364615,0.08587775,0.4831428028101837,0.0858967902925594,0.0
0.7171456888007929,0.7502272854566432,0.7447731755424063,0.4610500610500611,0.5695324283559577,0.0672634567638607,0.31,0.5738354806739346,0.48684379412142215,0.9262515262515263,0.6382298502439845,0.19750480045565422,0.08575109,0.47495454046409313,0.08597913764167237,0.05
0.7169474727452924,0.748334316040738,0.7447649150533386,0.4603174603174603,0.5689707214005433,0.0670437288190531,0.26,0.5630327056491575,0.48083963876006836,0.9621489621489622,0.6412238587354545,0.21617430150448647,0.07429755,0.45307946647306396,0.0746144429560264,0.1
0.7151635282457879,0.7434046076247911,0.7419738406658739,0.45714285714285713,0.5657298277425205,0.06870614528733346,0.27,0.5628344895936571,0.4804407031443427,0.9477411477411477,0.6376406801938717,0.20643919533243527,0.07457033,0.42334664153239276,0.0754114044484987,0.15
0.7157581764122894,0.7476234061555163,0.742970297029703,0.4581196581196581,0.5667673716012085,0.061459456007103314,0.28,0.568384539147671,0.48350253807106597,0.9304029304029304,0.6363256784968685,0.1524742787276061,0.05754453,0.3794227676191218,0.058800865548222496,0.2
0.7160555004955401,0.7535105058040839,0.7487864077669902,0.452014652014652,0.5637277295568753,0.06474858419419482,0.26,0.5714568880079286,0.48542329726288985,0.9311355311355312,0.6381589958158996,0.165288617488353,0.055454373,0.3062203888823743,0.05639966240373826,0.25
0.7153617443012884,0.7467706808991214,0.7466720451795079,0.452014652014652,0.5631274718588378,0.058722397406027055,0.26,0.5698711595639246,0.4844995571302037,0.935042735042735,0.6382730455075846,0.17675321672920408,0.049697667,0.26920642821764423,0.0507918686253727,0.3
0.7171456888007929,0.7488328592915748,0.7469160366096299,0.45836385836385835,0.5680992736077481,0.06416326794531332,0.25,0.5631318136769078,0.4809772699647502,0.9663003663003663,0.6422658659308553,0.22818113798494144,0.049625784,0.22148423154630492,0.050494067129892406,0.35
0.7141724479682854,0.7480873866194968,0.7538784067085954,0.43907203907203907,0.5549382716049382,0.06511908867147462,0.26,0.5621407333994054,0.48040761858546643,0.967032967032967,0.6419192737882963,0.2290600497641716,0.04142806,0.19495228746226595,0.04284708071242237,0.4
0.7125867195242814,0.7404392753016606,0.7338551859099804,0.45787545787545786,0.5639097744360902,0.06457872624368663,0.0,0.40584737363726464,0.40584737363726464,1.0,0.5773704617553754,0.029425352811813354,0.029425353,0.1295948487083099,0.02942490356934698,0.45
0.7088206144697721,0.7236501113565335,0.7462750106428268,0.42808302808302806,0.5440720049658597,0.04296356253241082,0.0,0.40584737363726464,0.40584737363726464,1.0,0.5773704617553754,0.019371390342712402,0.01937139,0.08602503884026264,0.019381263064065797,0.5
