num_layers,bidirectional,lstm_size,batch_size,learning_rate,dropout,auc_score
2,True,16,512,0.0001,0.4,0.6085862577874535
2,True,16,512,0.001,0.2,0.6145306991999764
2,True,16,512,0.001,0.4,0.5976756949177789
2,True,32,128,0.0001,0.2,0.6131307947137961
2,True,32,128,0.0001,0.4,0.6104267400874555
2,True,32,128,0.001,0.2,0.6236720253159728
2,True,32,128,0.001,0.4,0.6007216286383541
2,True,32,256,0.0001,0.2,0.6012335764086505
2,True,32,256,0.0001,0.4,0.5905843163255811
2,True,32,256,0.001,0.2,0.6162144661800958
2,True,32,256,0.001,0.4,0.6017823910536163
2,True,32,512,0.0001,0.2,0.6070903086649015
2,True,32,512,0.0001,0.4,0.6083300143469786
2,True,32,512,0.001,0.2,0.6175531608721119
2,True,32,512,0.001,0.4,0.6040062224980994
2,True,64,128,0.0001,0.2,0.6123998436081465
2,True,64,128,0.0001,0.4,0.6209566078958644
2,True,64,128,0.001,0.2,0.6217418847673373
2,True,64,128,0.001,0.4,0.6122126478013326
2,True,64,256,0.0001,0.2,0.6122600895388148
2,True,64,256,0.0001,0.4,0.6035578483148314
2,True,64,256,0.001,0.2,0.6126983035597726
2,True,64,256,0.001,0.4,0.6040172120614148
2,True,64,512,0.0001,0.2,0.6102331164228532
2,True,64,512,0.0001,0.4,0.6195306187480789
2,True,64,512,0.001,0.2,0.6021646205067408
2,True,64,512,0.001,0.4,0.6035067986829776
