num_layers,bidirectional,lstm_size,batch_size,learning_rate,dropout,auc_score
1,False,16,128,0.0001,0.2,0.6988885201525643
1,False,16,128,0.0001,0.4,0.7008731438478304
1,False,16,128,0.001,0.2,0.699340182000284
1,False,16,128,0.001,0.4,0.6991064134488801
1,False,32,128,0.0001,0.2,0.7003656897530938
1,False,32,128,0.0001,0.4,0.6991876205579879
1,False,32,128,0.001,0.2,0.6985456483685442
1,False,32,128,0.001,0.4,0.6995400801288444
1,False,64,128,0.0001,0.2,0.7004983288343005
1,False,64,128,0.0001,0.4,0.7003561260561743
1,False,64,128,0.001,0.2,0.6988333783332976
1,False,64,128,0.001,0.4,0.7006405797922601
1,True,16,128,0.0001,0.2,0.6994441059008155
1,True,16,128,0.0001,0.4,0.699835494777017
1,True,16,128,0.001,0.2,0.6988844489566465
1,True,16,128,0.001,0.4,0.7000766107530064
1,True,32,128,0.0001,0.2,0.6994419378083148
1,True,32,128,0.0001,0.4,0.6992935439216033
1,True,32,128,0.001,0.2,0.6986181590177327
1,True,32,128,0.001,0.4,0.6985569465394642
1,True,64,128,0.0001,0.2,0.6995766245324389
1,True,64,128,0.0001,0.4,0.7012993185637091
1,True,64,128,0.001,0.2,0.6998818437766977
1,True,64,128,0.001,0.4,0.6994985491124985
2,False,16,128,0.0001,0.2,0.6973125096239218
2,False,16,128,0.0001,0.4,0.6997780644156663
2,False,16,128,0.001,0.2,0.6991428855827244
2,False,16,128,0.001,0.4,0.6996410650595417
2,False,32,128,0.0001,0.2,0.6993130326641925
2,False,32,128,0.0001,0.4,0.6991260467309695
2,False,32,128,0.001,0.2,0.6974703467579695
2,False,32,128,0.001,0.4,0.6971007592563577
2,False,64,128,0.0001,0.2,0.6997919161177538
2,False,64,128,0.0001,0.4,0.6999596782974711
2,False,64,128,0.001,0.2,0.6967438430509165
2,False,64,128,0.001,0.4,0.6989949012245964
2,True,16,128,0.0001,0.2,0.6996405832612081
2,True,16,128,0.0001,0.4,0.6992756692034313
2,True,16,128,0.001,0.2,0.6980677044217332
2,True,16,128,0.001,0.4,0.6992921467064362
2,True,32,128,0.0001,0.2,0.6997818465325841
2,True,32,128,0.0001,0.4,0.7006329432886745
2,True,32,128,0.001,0.2,0.6993674036061257
2,True,32,128,0.001,0.4,0.6987269009015988
2,True,64,128,0.0001,0.2,0.6990451287008617
2,True,64,128,0.0001,0.4,0.7002277990700521
2,True,64,128,0.001,0.2,0.6970248519289182
2,True,64,128,0.001,0.4,0.7020734239461095
1,False,16,256,0.0001,0.2,0.6999588833302208
1,False,16,256,0.0001,0.4,0.6984365692258445
1,False,16,256,0.001,0.2,0.6987901128429512
1,False,16,256,0.001,0.4,0.6990372994779426
1,False,16,512,0.0001,0.2,0.6995503906131808
1,False,16,512,0.0001,0.4,0.6994200641639748
