accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,lambda
0.7486950848194868,0.7113069475750939,0.0,0.0,0.0,0.0,0.23,0.5993910395824271,0.37694927406345224,0.9099956728688879,0.5330798479087453,0.29420873926080904,0.083276466,0.601743316640334,0.08384305405329658,0.0
0.7486950848194868,0.7122185047232349,0.0,0.0,0.0,0.0,0.23,0.5988473249238799,0.3765675385166607,0.9095629597576806,0.5326238439123274,0.2939130574799631,0.07672569,0.6015842912753689,0.07802885701952493,0.05
0.7486950848194868,0.7110673684349454,0.0,0.0,0.0,0.0,0.14,0.5987385819921706,0.376544315129812,0.9099956728688879,0.5326747720364742,0.29449876618749926,0.07030398,0.5964878859567992,0.07098157874035084,0.1
0.7486950848194868,0.710060092758356,0.0,0.0,0.0,0.0,0.14,0.5987385819921706,0.376544315129812,0.9099956728688879,0.5326747720364742,0.29449876618749926,0.066483945,0.5971613629744881,0.06715374607778217,0.15
0.7486950848194868,0.7122809448795144,0.0,0.0,0.0,0.0,0.18,0.5986298390604611,0.376432664756447,0.9095629597576806,0.5324889170360988,0.2943035299516539,0.060604468,0.6085410509355309,0.06206382755429935,0.2
0.7486950848194868,0.711070982233623,0.0,0.0,0.0,0.0,0.19,0.5974336668116572,0.375914362176628,0.911726525313717,0.5323395654370895,0.2895895860205871,0.053509265,0.586735026804212,0.05406891293537418,0.25
0.7486950848194868,0.7113700790667726,0.0,0.0,0.0,0.0,0.21,0.5994997825141366,0.3768844221105528,0.9086975335352662,0.5327920842318914,0.29196069512150946,0.044831336,0.5696030841193817,0.04586674743860539,0.3
0.7486950848194868,0.7101123828540022,0.0,0.0,0.0,0.0,0.2,0.5854719443236189,0.36922808851716327,0.9169190826482042,0.5264596273291925,0.24347722157654655,0.036083147,0.4907172418965333,0.03792448131671419,0.35
0.7486950848194868,0.7093852865600943,0.0,0.0,0.0,0.0,0.22,0.6060243584167029,0.37485692483784816,0.8502812635222847,0.5203230504435323,0.19448059397821282,0.027491167,0.29731389448329926,0.028165781251388616,0.4
0.7486950848194868,0.7048476752433107,0.0,0.0,0.0,0.0,0.19,0.5734014789038713,0.36006944444444444,0.8974469926438771,0.5139387932102589,0.17001481955168696,0.02117087,0.2454291227404944,0.022239937337483508,0.45
0.7486950848194868,0.7036585469324034,0.0,0.0,0.0,0.0,0.2,0.5977598956067856,0.36689681626390486,0.8277801817395067,0.5084385382059801,0.1431816739786806,0.018513814,0.204235261940287,0.01980870740601912,0.5
