accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,lambda
0.6928543229372286,0.6505029233899433,0.5102040816326531,0.008030838419530999,0.015812776723592662,0.0062754808041766644,0.27,0.5607974733517568,0.3960503809671902,0.8181818181818182,0.5337384744341995,0.0062754808041766644,0.00046896935,0.14497265138553342,0.007848069852329161,0.0
0.6928543229372286,0.6506748215469671,0.5454545454545454,0.0019274012206874397,0.0038412291933418692,0.0022066198595787363,0.26,0.5628701144887486,0.3974438902743142,0.8191455187921619,0.5352083114702487,0.0022066198595787363,0.0041263998,0.12277837493984922,0.0074965377368883855,0.05
0.6924595341492301,0.6477021642005429,0.46511627906976744,0.006424670735624799,0.012674271229404309,0.0046769802315436695,0.25,0.5612909593367549,0.39658385093167703,0.8204304529392868,0.5347011410028263,0.0046769802315436695,0.0033783019,0.10269702726797167,0.006726280292288764,0.1
0.693249111725227,0.6460530219773808,0.5396825396825397,0.01092194025056216,0.021410579345088162,0.0003934476832479182,0.26,0.5544808527437821,0.39323273891175126,0.8287825248955991,0.5333884639239198,0.0003934476832479182,0.006146729,0.114218681796596,0.007015269914493168,0.15
0.6928543229372286,0.6472255999009984,0.5714285714285714,0.00128493414712496,0.002564102564102564,0.0014042126379137413,0.24,0.5607974733517568,0.3963083604777416,0.8207516864760681,0.5345188284518828,0.0014042126379137413,0.00690338,0.10006422587445357,0.008057544258260616,0.2
0.692755625740229,0.6548135351217546,0.0,0.0,0.0,0.0,0.36,0.5632649032767469,0.3976279650436954,0.8185030517185994,0.5352378951790778,0.0,0.0036851764,0.05362612181393973,0.004565944981165783,0.25
0.692755625740229,0.6542977262349767,0.0,0.0,0.0,0.0,0.18,0.5629688116857481,0.3975058456742011,0.8191455187921619,0.535264483627204,0.0,0.0040462613,0.03959496002554237,0.004418274302902158,0.3
0.692755625740229,0.6362821037313845,0.0,0.0,0.0,0.0,0.17,0.5633636004737466,0.39775386055217593,0.8191455187921619,0.5354892902141957,0.0,0.0036641657,0.0382746091270476,0.004086182325599062,0.35
0.692755625740229,0.6460068209152094,0.0,0.0,0.0,0.0,0.17,0.5633636004737466,0.39775386055217593,0.8191455187921619,0.5354892902141957,0.0,0.0036904216,0.0382338876499956,0.004106084030456642,0.4
0.692755625740229,0.6522103032075711,0.0,0.0,0.0,0.0,0.18,0.5633636004737466,0.39775386055217593,0.8191455187921619,0.5354892902141957,0.0,0.0037012994,0.0389036721906677,0.004207956248301091,0.45
0.692755625740229,0.6289621987440175,0.0,0.0,0.0,0.0,0.16,0.5633636004737466,0.39775386055217593,0.8191455187921619,0.5354892902141957,0.0,0.0037541091,0.03838251478087797,0.004166131457309061,0.5
