accuracy,auc,precision,recall,f1,dp,optimal_threshold,accuracy_optimal,precision_optimal,recall_optimal,f1_optimal,dp_optimal,dpe,abpc,abcc,lambda
0.7141724479682854,0.747484095924463,0.7344173441734417,0.46324786324786327,0.5681341719077568,0.23046537705944053,0.3,0.5657086223984142,0.4822202948829141,0.9504273504273504,0.6398158803222095,0.8642976218761892,0.3565392,1.6785915924338102,0.3566481011241654,0.0
0.7172447968285431,0.7518749548107346,0.7431480031323414,0.4634920634920635,0.5709129192359753,0.24634303822653897,0.29,0.5657086223984142,0.48227738668642706,0.9536019536019537,0.6405839895013123,0.8785007350143044,0.3344553,1.6996875069760562,0.3345454554046669,0.05
0.7146679881070367,0.7475703297721646,0.7362082362082362,0.4627594627594628,0.568301094616884,0.2269076567048565,0.28,0.5627353815659069,0.4805973803403109,0.9587301587301588,0.6402478799739074,0.8509261083648684,0.2697247,1.6193189218058972,0.27008946603857437,0.1
0.7111000991080277,0.7375594232474967,0.7335708630245448,0.4525030525030525,0.5597341791270201,0.19839071950270148,0.29,0.554410307234886,0.4746747505368195,0.9177045177045177,0.6257076257076257,0.6873553634795442,0.18304002,1.2087495663766856,0.18382746269621913,0.15
0.7130822596630327,0.7412092087321445,0.7259036144578314,0.4708180708180708,0.5711746407939564,0.19814261595550894,0.29,0.5410307234886026,0.46778846153846154,0.9504273504273504,0.626983487716472,0.6699580529944347,0.11794904,0.764851858457641,0.11951113435172857,0.2
0.7129831516352825,0.74463404078083,0.7276870489935435,0.4678876678876679,0.5695600475624257,0.18553147039563284,0.31,0.696828543111992,0.6553689262147571,0.5335775335775336,0.5882352941176471,0.26434533502550817,0.08889577,0.5305665673013061,0.09072244870837995,0.25
0.7124876114965312,0.7272003429801595,0.7292626728110599,0.46373626373626375,0.5669502910882221,0.17339093681967715,0.31,0.4093161546085233,0.4072416194170894,0.9997557997557998,0.5787390443878994,0.004000926253242887,0.07609236,0.4691523353790658,0.07794960265357606,0.3
0.7005946481665015,0.7193495189825465,0.6853002070393375,0.484981684981685,0.567996567996568,0.10099456321219599,0.19,0.40921704658077307,0.4072195704057279,1.0,0.5787576849692602,0.003627141055136729,0.04879448,0.21147025581987344,0.05054817132607545,0.35
0.6972249752229931,0.7049478146725854,0.6804302567661347,0.4788766788766789,0.5621327218002007,0.08255558002383728,0.26,0.4081268582755203,0.4067746101122479,1.0,0.5783081485665866,0.0028656865188138037,0.03944844,0.16978621476161496,0.04002851658077874,0.4
0.6744301288404361,0.6850292622769687,0.6244622003687769,0.49621489621489623,0.5530004082188053,0.02519512649779687,0.0,0.40584737363726464,0.40584737363726464,1.0,0.5773704617553754,0.0025059282779693604,0.0025059283,0.20775980914586223,0.017204541977077794,0.45
0.688404360753221,0.695305509984409,0.6545336366590835,0.4918192918192918,0.5616285554935861,0.04411522532389889,0.0,0.40584737363726464,0.40584737363726464,1.0,0.5773704617553754,0.01601320505142212,0.016013205,0.2278940466643581,0.016013950021655468,0.5
