accuracy,auc,precision,recall,dp,dpe,abpc,abcc,sensitive_attribute
0.6926160337552743,0.5897707971087385,1.0,0.00034305317324185246,0.00021561017680034498,0.009239256,0.15718459051368078,0.009246802411370169,case:german speaking
0.6926160337552743,0.5897707971087385,1.0,0.00034305317324185246,0.00021146119687037428,0.00053974986,0.05181404722467454,0.0025616893230480816,case:gender
0.6926160337552743,0.5897707971087385,1.0,0.00034305317324185246,0.00020751193193608634,0.005116254,0.08020770266230208,0.0058348820451173,case:citizen
0.6926160337552743,0.5897707971087385,1.0,0.00034305317324185246,0.0001165365342034728,0.10147597,1.6560391070211975,0.10336775248491775,case:protected
