accuracy,auc,precision,recall,dp,dpe,abpc,abcc,sensitive_attribute
0.7122893954410308,0.7488660167559251,0.7405165456012913,0.4481074481074481,0.013360142178270168,0.005974978,0.07528010477700867,0.010335113773768403,case:german speaking
0.7122893954410308,0.7488660167559251,0.7405165456012913,0.4481074481074481,0.060243869688246715,0.08736774,0.4763803616174901,0.08755546806220423,case:gender
0.7122893954410308,0.7488660167559251,0.7405165456012913,0.4481074481074481,0.08180418863948577,0.11954704,0.5925863460974451,0.11989097548448475,case:citizen
0.7122893954410308,0.7488660167559251,0.7405165456012913,0.4481074481074481,0.25514654890984145,0.36327094,1.7013142623388142,0.3633203731841146,case:protected
0.7122893954410308,0.7488660167559251,0.7405165456012913,0.4481074481074481,0.09039525625785477,0.12172538,0.6242780679023257,0.12174294701574283,case:religious
