accuracy,auc,precision,recall,dp,dpe,abpc,abcc,sensitive_attribute
0.7151961322931546,0.6533338098814746,0.0,0.0,0.0,0.014585167,0.27427344988034186,0.019787001428229,case:german speaking
0.7151961322931546,0.6533338098814746,0.0,0.0,0.0,0.033367217,0.36295240235490694,0.03376354854504781,case:gender
0.7151961322931546,0.6533338098814746,0.0,0.0,0.0,0.029167295,0.27762693497211044,0.029879102092075508,case:citizen
0.7151961322931546,0.6533338098814746,0.0,0.0,0.0,0.1860709,1.799432560568136,0.18752259714145203,case:protected
